water_pay,respondent,research_asst_name,water_used_season,_bamboo_dataset_id,_deleted_at,water_point_condition,_xform_id_string,other_point_1km,_attachments,communities_villages,end,animal_number,water_point_id,start,water_connected,water_manager_name,_status,enum_id_1,water_lift_mechanism,districts_divisions,_uuid,grid,date,formhub/uuid,road_available,water_functioning,_submission_time,signal,water_source_type,_geolocation,water_point_image,water_point_geocode,deviceid,locations_wards,water_manager,water_developer,_id,animal_point,water_mechanism_plate,water_lift_mechanism_type,road_type,water_mechanism_plate_units,water_mechanism_plate_no,water_not_functioning,water_source_type_other,simserial,subscriberid
no,community,Sa,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352470649988.jpg'],Kanwaasa,2012-11-09T14:22:37.055Z,50_to_500,None,2012-11-09T14:15:54.867Z,no,Achaligabey Anarimi,submitted_via_web,14,yes,upper_east,cb426cae5c4f4143b3d7100002265094,na_dn,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:32:56,low,protected_well,"['10.75140298', '-1.32244209']",1352470649988.jpg,10.75140298 -1.32244209 216.6999969482422 5.0,355047040123269,builsa,community,local_autority,391777,yes,na_dn,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352471837966.jpg'],Kanwaasa,2012-11-09T14:38:22.494Z,more_500,None,2012-11-09T14:28:56.183Z,no,George Avadin,submitted_via_web,14,yes,upper_east,46d7e040bc5041c39cf18619f96211ca,na_dn,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:33:11,low,borehole,"['10.7511823', '-1.32560934']",1352471837966.jpg,10.7511823 -1.32560934 211.10000610351563 5.0,355047040123269,builsa,community,local_autority,391779,yes,na_dn,hand_pump,,,,,,,
no,community,Sa,cannot_determine,,,broken,_08_Water_points_CV,yes,['north_ghana/attachments/1352471985275.jpg'],Kanwaasa,2012-11-09T14:43:55.753Z,,XXX,2012-11-09T14:38:35.814Z,no,George Avadin,submitted_via_web,14,yes,upper_east,0bfb7557c2f24e149dac6a81ce8e5cbf,na_dn,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,no,2012-11-25 06:33:54,low,unprotected_well,"['10.75121488', '-1.32572649']",1352471985275.jpg,10.75121488 -1.32572649 209.8000030517578 5.0,355047040123269,builsa,community,local_autority,391782,no,no,manual_power,,,,poor_water other,,,
no,community,Sa,cannot_determine,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352473003033.jpg'],Kanwaasa,2012-11-09T14:57:37.326Z,more_500,XXX,2012-11-09T14:49:57.878Z,no,Kwaku Asiak,submitted_via_web,14,yes,upper_east,c628048dd8fa47b0ae8e103a57657c84,na_dn,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:34:58,low,protected_well,"['10.75152534', '-1.32834047']",1352473003033.jpg,10.75152534 -1.32834047 215.5 5.0,355047040123269,builsa,community,international,391788,yes,na_dn,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352475870494.jpg'],Jiriwiensa,2012-11-09T15:48:17.138Z,more_500,449C10,2012-11-09T15:41:37.676Z,no,Adaabisi Asabouk,submitted_via_web,14,yes,upper_east,ce63f6028e444cea9ad1f172ab6585b9,grid_within_500_m,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:35:15,high,borehole,"['10.73041686', '-1.29539502']",1352475870494.jpg,10.73041686 -1.29539502 211.8000030517578 5.0,355047040123269,builsa,community,community,391789,yes,na_dn,hand_pump,,,,,,,
no,community,Sa,year_round,,,newly_constructed,_08_Water_points_CV,yes,['north_ghana/attachments/1352477150675.jpg'],Jiriwiensa,2012-11-09T16:09:51.457Z,,None,2012-11-09T16:03:41.808Z,no,Laadi Akanamwei,submitted_via_web,14,yes,upper_east,99e9f610d887466c81e85bb6824ea343,grid_within_500_m,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:35:32,high,protected_well,"['10.72964244', '-1.29411154']",1352477150675.jpg,10.72964244 -1.29411154 210.6999969482422 5.0,355047040123269,builsa,individual,individual,391791,no,na_dn,manual_power,gravel,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352477842526.jpg'],Jiriwiensa,2012-11-09T16:22:10.936Z,50_to_500,XXX,2012-11-09T16:16:05.024Z,no,Hon.Charles Apaam,submitted_via_web,14,yes,upper_east,4260eaeaf9b74569be6a352531472b5a,grid_within_500_m,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:35:52,high,borehole,"['10.72935733', '-1.29251695']",1352477842526.jpg,10.72935733 -1.29251695 212.10000610351563 5.0,355047040123269,builsa,individual,individual,391792,yes,no,hand_pump,,,,,,,
no,community,Sa,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352480006334.jpg'],Jiriwiensa,2012-11-09T16:58:03.621Z,50_to_500,XXX,2012-11-09T16:51:38.130Z,no,Hon.Azong Adaakog,submitted_via_web,14,yes,upper_east,c906364fb9f44df6a42b3d58e284545a,grid_further_500_m,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:36:11,high,protected_well,"['10.72058831', '-1.29500412']",1352480006334.jpg,10.72058831 -1.29500412 218.89999389648438 5.0,355047040123269,builsa,community,local_autority,391793,yes,no,manual_power,dirt,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352481030751.jpg'],Jiriwiensa,2012-11-09T17:17:40.642Z,50_to_500,XXX,2012-11-09T17:09:12.512Z,no,Abang Akanbong,submitted_via_web,14,yes,upper_east,08f42d4fa5484133960b539d0b1a27a6,grid_further_500_m,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:36:24,high,protected_well,"['10.71534798', '-1.29683836']",1352481030751.jpg,10.71534798 -1.29683836 219.6999969482422 5.0,355047040123269,builsa,community,international,391794,yes,na_dn,manual_power,,,,,,,
no,community,Sa,dry_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352483004659.jpg'],Jiriwiensa,2012-11-09T17:47:47.344Z,50_to_500,XXX,2012-11-09T17:42:15.869Z,no,Ataamagesi Achiviaka,submitted_via_web,14,yes,upper_east,02f0838a3a184ba69c60833a06b55950,na_dn,2012-11-09 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:36:39,high,protected_well,"['10.71954194', '-1.29083505']",1352483004659.jpg,10.71954194 -1.29083505 196.60000610351563 5.0,355047040123269,builsa,community,community,391795,yes,no,manual_power,,,,,,,
yes,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352548250875.jpg'],Jiriwiensa,2012-11-10T11:57:15.508Z,50_to_500,None,2012-11-10T11:48:31.565Z,no,Solomon,submitted_via_web,14,yes,upper_east,438b1fe70fc84e93a64ffc645697b4e7,grid_within_500_m,2012-11-10 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:36:59,high,borehole,"['10.73226524', '-1.29623747']",1352548250875.jpg,10.73226524 -1.29623747 205.10000610351563 5.0,355047040123269,builsa,individual,individual,391799,yes,no,hand_pump,dirt,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352549481993.jpg'],Jiriwiensa,2012-11-10T12:24:19.994Z,more_500,None,2012-11-10T12:09:36.896Z,no,Adangta Azangkbiok,submitted_via_web,14,yes,upper_east,3a6f05e1adff454d9f244231bcf9f9af,grid_within_500_m,2012-11-10 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:37:14,high,borehole,"['10.73930768', '-1.30971993']",1352549481993.jpg,10.73930768 -1.30971993 199.5 5.0,355047040123269,builsa,community,local_autority,391800,yes,no,hand_pump,dirt,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353065247878.jpg'],Kaasa,2012-11-16T11:33:26.754Z,50_to_500,XXX,2012-11-16T11:25:25.198Z,no,Amagenyiro  Akutali,submitted_via_web,14,yes,upper_east,a4c619e7241144c1a198fca3ea32a805,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:37:34,low,protected_well,"['10.70507356', '-1.36178923']",1353065247878.jpg,10.70507356 -1.36178923 218.10000610351563 5.0,355047040123269,builsa,individual,community,391801,yes,no,hand_pump,gravel,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353065752667.jpg'],Kaasa,2012-11-16T11:39:54.135Z,50_to_500,XXX,2012-11-16T11:33:46.185Z,no,Amagenyiro   Akutali,submitted_via_web,14,yes,upper_east,c304c34af0194515863109053cf80e79,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:37:53,low,protected_well,"['10.70565324', '-1.36176414']",1353065752667.jpg,10.70565324 -1.36176414 224.6999969482422 5.0,355047040123269,builsa,individual,community,391802,yes,no,manual_power,gravel,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353066609222.jpg'],Kaasa,2012-11-16T11:53:21.422Z,50_to_500,XXX,2012-11-16T11:48:21.922Z,no,Ajamkolim Agong,submitted_via_web,14,yes,upper_east,90592436e5e84c6ba7e93a16d497584b,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:38:21,low,protected_well,"['10.70389457', '-1.36361722']",1353066609222.jpg,10.70389457 -1.36361722 207.5 5.0,355047040123269,builsa,community,community,391805,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353067752309.jpg'],Kaasa,2012-11-16T12:12:19.447Z,50_to_500,XXX,2012-11-16T12:07:29.730Z,no,Agong.yeri,submitted_via_web,14,yes,upper_east,5b77153135284b889e0cbcad76ce5055,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:38:58,low,unprotected_well,"['10.70429048', '-1.36503691']",1353067752309.jpg,10.70429048 -1.36503691 217.0 5.0,355047040123269,builsa,community,community,391809,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353068398025.jpg'],Kaasa,2012-11-16T12:24:28.693Z,, XXX,2012-11-16T12:18:46.815Z,no,Anuekanyika Ayerika,submitted_via_web,14,yes,upper_east,a78f51e7b8c24b5f8eb1cdb4e7843214,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:39:29,low,unprotected_well,"['10.70634742', '-1.36541063']",1353068398025.jpg,10.70634742 -1.36541063 236.10000610351563 5.0,355047040123269,builsa,community,community,391812,no,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353069486662.jpg'],Kaasa,2012-11-16T12:40:29.969Z,,XXX,2012-11-16T12:36:58.542Z,no,Amusah Amaga,submitted_via_web,14,yes,upper_east,85a1ebe31f70411984e6f4a2720bbc70,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:40:00,low,unprotected_well,"['10.70889711', '-1.36655678']",1353069486662.jpg,10.70889711 -1.36655678 228.60000610351563 5.0,355047040123269,builsa,community,community,391813,no,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353071055907.jpg'],Kaasa,2012-11-16T13:07:45.670Z,50_to_500,XXX,2012-11-16T13:01:28.147Z,no,Ajuik Akantuniba,submitted_via_web,14,yes,upper_east,64d5e4b3fe484d878f4e87fba6ba136f,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:40:31,low,unprotected_well,"['10.70766074', '-1.37333988']",1353071055907.jpg,10.70766074 -1.37333988 237.5 3.0,355047040123269,builsa,community,community,391814,yes,no,manual_power,dirt,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353071679979.jpg'],Kaasa,2012-11-16T13:16:55.569Z,50_to_500,XXX,2012-11-16T13:13:36.342Z,no,Ajuik Akantuniba,submitted_via_web,14,yes,upper_east,994106c6402c4cd3b2ecadd04b4c1eb7,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:41:12,low,unprotected_well,"['10.70620674', '-1.37114378']",1353071679979.jpg,10.70620674 -1.37114378 223.89999389648438 5.0,355047040123269,builsa,community,community,391816,yes,no,manual_power,dirt,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353072440772.jpg'],Kaasa,2012-11-16T13:31:58.793Z,more_500,XXX,2012-11-16T13:25:03.581Z,no,Amoak Abotemi,submitted_via_web,14,yes,upper_east,7d6c653bac444bb1b0b02fbee226d0d4,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:41:57,low,protected_well,"['10.69577375', '-1.36735046']",1353072440772.jpg,10.69577375 -1.36735046 233.6999969482422 5.0,355047040123269,builsa,community,community,391818,yes,no,manual_power,gravel,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353073436658.jpg'],Kaasa,2012-11-16T13:48:56.886Z,more_500,XXX,2012-11-16T13:43:00.996Z,no,Hon.Simon Akaada,submitted_via_web,14,yes,upper_east,7e2da12756004e1bb3c34a880ff4e404,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:42:35,low,borehole,"['10.69322818', '-1.36503674']",1353073436658.jpg,10.69322818 -1.36503674 218.89999389648438 5.0,355047040123269,builsa,community,local_autority,391821,yes,no,hand_pump,gravel,,,,,,
no,community,Sa,year_round,,,broken,_08_Water_points_CV,yes,['north_ghana/attachments/1353073965488.jpg'],Kaasa,2012-11-16T13:56:44.952Z,,XXx,2012-11-16T13:49:12.446Z,no,Hon.Simom,submitted_via_web,14,yes,upper_east,e0a73bfebc804370bcee27c43e4a6a67,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:43:19,low,unprotected_well,"['10.69293435', '-1.36580517']",1353073965488.jpg,10.69293435 -1.36580517 222.89999389648438 5.0,355047040123269,builsa,community,community,391822,no,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353085773287.jpg'],Kaasa,2012-11-16T17:10:39.746Z,50_to_500,XXX,2012-11-16T17:03:56.202Z,no,Ajuibili Akaafa,submitted_via_web,14,yes,upper_east,c15dfb3cc2244cb5bf1967c343e86f09,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:43:33,low,unprotected_well,"['10.69495468', '-1.36358251']",1353085773287.jpg,10.69495468 -1.36358251 238.89999389648438 5.0,355047040123269,builsa,community,community,391823,yes,no,hand_pump,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353086233788.jpg'],Kaasa,2012-11-16T17:19:34.006Z,,XXX,2012-11-16T17:16:04.770Z,no,Amobyeri,submitted_via_web,14,yes,upper_east,92791562923a4edfa0ccd43df4d3e925,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:43:47,low,unprotected_well,"['10.69407041', '-1.3618173']",1353086233788.jpg,10.69407041 -1.3618173 218.89999389648438 5.0,355047040123269,builsa,community,community,391824,no,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353087134493.jpg'],Kaasa,2012-11-16T17:36:47.378Z,more_500,XXX,2012-11-16T17:30:26.307Z,no,Kaasa Comminity  Members,submitted_via_web,14,no,upper_east,4117c254ccb34fceaed6e1e39b31ad99,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:43:54,low,dam_dugout,"['10.6874989', '-1.35651015']",1353087134493.jpg,10.6874989 -1.35651015 233.0 5.0,355047040123269,builsa,community,local_autority,391825,yes,,,gravel,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353088032709.jpg'],Kaasa,2012-11-16T17:49:31.539Z,,XXX,2012-11-16T17:45:50.944Z,no,Akankumisi yeri,submitted_via_web,14,yes,upper_east,4c4fa8052bf34946b74397478c96639c,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:44:03,low,unprotected_well,"['10.69011294', '-1.36054135']",1353088032709.jpg,10.69011294 -1.36054135 219.6999969482422 5.0,355047040123269,builsa,community,community,391826,no,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353088519247.jpg'],Kaasa,2012-11-16T17:59:21.498Z,,XXX,2012-11-16T17:54:09.701Z,no,Atugchaab  Anagaaku,submitted_via_web,14,yes,upper_east,1e9ee77605bb4191a44a12cb0b50bf3e,na_dn,2012-11-16 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:44:18,low,unprotected_well,"['10.68705561', '-1.35595524']",1353088519247.jpg,10.68705561 -1.35595524 202.3000030517578 5.0,355047040123269,builsa,community,community,391828,no,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353147575291.jpg'],Kaasa,2012-11-17T10:23:42.587Z,more_500,XXX,2012-11-17T10:17:19.582Z,no,Entire community,submitted_via_web,14,no,upper_east,3b3156904aa242e687ad8e7992434450,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:44:39,low,dam_dugout,"['10.69246116', '-1.34368122']",1353147575291.jpg,10.69246116 -1.34368122 213.3000030517578 5.0,355047040123269,builsa,community,community,391829,yes,,,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353148861057.jpg'],Kaasa,2012-11-17T10:43:08.254Z,50_to_500,None,2012-11-17T10:39:44.966Z,no,Alugbadek,submitted_via_web,14,yes,upper_east,8b5c7ff242334b4c93d658211e69eb59,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:44:57,low,protected_well,"['10.69627874', '-1.34848898']",1353148861057.jpg,10.69627874 -1.34848898 221.6999969482422 5.0,355047040123269,builsa,community,local_autority,391830,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353149641956.jpg'],Kaasa,2012-11-17T10:56:47.814Z,50_to_500,None,2012-11-17T10:52:56.743Z,no,Adaapuuri Akakiri,submitted_via_web,14,yes,upper_east,b2e32257da76414499212cd8d318d1cb,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:45:16,low,unprotected_well,"['10.69427397', '-1.34903983']",1353149641956.jpg,10.69427397 -1.34903983 214.39999389648438 5.0,355047040123269,builsa,community,community,391832,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353150110473.jpg'],Kaasa,2012-11-17T11:05:26.968Z,more_500,None,2012-11-17T11:00:27.688Z,no,Agoanya Aweini,submitted_via_web,14,yes,upper_east,d4501455d2c44389be0471737747e25c,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:45:30,low,protected_well,"['10.69294906', '-1.3496823']",1353150110473.jpg,10.69294906 -1.3496823 204.5 4.0,355047040123269,builsa,community,international,391834,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353150726145.jpg'],Kaasa,2012-11-17T11:14:38.356Z,50_to_500,XXX,2012-11-17T11:11:14.615Z,no,Abalansa Ajambek,submitted_via_web,14,yes,upper_east,b8b6c563773443398b3e886ac8f7f8c1,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:46:05,low,unprotected_well,"['10.69175661', '-1.34827218']",1353150726145.jpg,10.69175661 -1.34827218 202.89999389648438 5.0,355047040123269,builsa,community,community,391836,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353151218290.jpg'],Kaasa,2012-11-17T11:28:46.642Z,50_to_500,XXX,2012-11-17T11:19:09.513Z,no,Asaabisa Akanpoli,submitted_via_web,14,yes,upper_east,37cf1f6afafe4a63940055ff91e2673d,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:46:22,low,protected_well,"['10.68923099', '-1.34653193']",1353151218290.jpg,10.68923099 -1.34653193 199.6999969482422 5.0,355047040123269,builsa,community,international,391837,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353152360020.jpg'],Kaasa,2012-11-17T11:42:22.667Z,50_to_500,XXX,2012-11-17T11:37:17.946Z,no,Hon. Paul Achalichaab,submitted_via_web,14,yes,upper_east,497d2f9e10ce4edc849014566323f670,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:46:48,low,protected_well,"['10.69049927', '-1.35074369']",1353152360020.jpg,10.69049927 -1.35074369 213.10000610351563 5.0,355047040123269,builsa,community,international,391838,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353154199730.jpg'],Kaasa,2012-11-17T12:13:34.286Z,more_500,XXX,2012-11-17T12:08:28.792Z,no,David Akaliisa,submitted_via_web,14,yes,upper_east,285b9f97b86a47bfa73472714baddad3,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:47:09,low,protected_well,"['10.70117945', '-1.33260653']",1353154199730.jpg,10.70117945 -1.33260653 211.6999969482422 4.0,355047040123269,builsa,community,individual,391839,yes,no,manual_power,gravel,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353154789192.jpg'],Kaasa,2012-11-17T12:22:27.044Z,50_to_500,XXX,2012-11-17T12:18:23.642Z,no,Achaana Akanpoli,submitted_via_web,14,yes,upper_east,e4b29547c4d44b149531a2d84cdf6e21,na_dn,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-25 06:47:30,low,unprotected_well,"['10.70320555', '-1.32998297']",1353154789192.jpg,10.70320555 -1.32998297 220.3000030517578 5.0,355047040123269,builsa,community,community,391840,yes,no,manual_power,,,,,,,
no,community,Sa,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1353168260557.jpg'],Guuta-Nasa,2012-11-17T16:08:04.180Z,50_to_500,XXX,2012-11-17T16:01:18.447Z,no,Anyekumsei Adaakpi,submitted_via_web,14,yes,upper_east,ca2eaf0cae4e4d028766ffd264cd5ec1,grid_within_500_m,2012-11-17 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-25 06:47:49,low,protected_well,"['10.68674396', '-1.34056047']",1353168260557.jpg,10.68674396 -1.34056047 208.8000030517578 5.0,355047040123269,builsa,community,international,391841,yes,no,manual_power,gravel,,,,,,
